Año,Semana,Entidad,Ax_003,Valor
2022,sem45,Colima,H,31
2022,sem45,Colima,M,69
2022,sem45,Chiapas,Sem.,4
2022,sem45,Chiapas,H,27
2022,sem45,Chiapas,M,22
2022,sem45,Chihuahua,Sem.,3
2022,sem45,Chihuahua,H,49
2022,sem45,Chihuahua,M,97
2022,sem45,Ciudad de México,Sem.,0
2022,sem45,Ciudad de México,H,37
2022,sem45,Ciudad de México,M,59
2022,sem45,Durango,Sem.,0
2022,sem45,Durango,H,8
2022,sem45,Durango,M,32
2022,sem45,Guanajuato,Sem.,1
2022,sem45,Guanajuato,H,11
2022,sem45,Guanajuato,M,16
2022,sem45,Guerrero,Sem.,0
2022,sem45,Guerrero,H,13
2022,sem45,Guerrero,M,25
2022,sem45,Hidalgo,Sem.,0
2022,sem45,Hidalgo,H,14
2022,sem45,Hidalgo,M,22
2022,sem45,Jalisco,Sem.,3
2022,sem45,Jalisco,H,77
2022,sem45,Jalisco,M,129
2022,sem45,México,Sem.,4
2022,sem45,México,H,54
2022,sem45,México,M,91
2022,sem45,Michoacán,Sem.,2
2022,sem45,Michoacán,H,23
2022,sem45,Michoacán,M,44
2022,sem45,Morelos,Sem.,2
2022,sem45,Morelos,H,9
2022,sem45,Morelos,M,17
2022,sem45,Nayarit,Sem.,0
2022,sem45,Nayarit,H,16
2022,sem45,Nayarit,M,21
2022,sem45,Nuevo León,Sem.,1
2022,sem45,Nuevo León,H,51
2022,sem45,Nuevo León,M,72
2022,sem45,Oaxaca,Sem.,0
2022,sem45,Oaxaca,H,27
2022,sem45,Oaxaca,M,52
2022,sem45,Puebla,Sem.,0
2022,sem45,Puebla,H,10
2022,sem45,Puebla,M,12
2022,sem45,Querétaro,Sem.,1
2022,sem45,Querétaro,H,9
2022,sem45,Querétaro,M,7
2022,sem45,Quintana Roo,Sem.,0
2022,sem45,Quintana Roo,H,5
2022,sem45,Quintana Roo,M,15
2022,sem45,San Luis Potosí,Sem.,4
2022,sem45,San Luis Potosí,H,16
2022,sem45,San Luis Potosí,M,30
2022,sem45,Sinaloa,Sem.,4
2022,sem45,Sinaloa,H,60
2022,sem45,Sinaloa,M,81
2022,sem45,Sonora,Sem.,1
2022,sem45,Sonora,H,30
2022,sem45,Sonora,M,48
2022,sem45,Tabasco,Sem.,0
2022,sem45,Tabasco,H,8
2022,sem45,Tabasco,M,14
2022,sem45,Tamaulipas,Sem.,4
2022,sem45,Tamaulipas,H,48
2022,sem45,Tamaulipas,M,97
2022,sem45,Tlaxcala,Sem.,1
2022,sem45,Tlaxcala,H,6
2022,sem45,Tlaxcala,M,5
2022,sem45,Veracruz,Sem.,3
2022,sem45,Veracruz,H,60
2022,sem45,Veracruz,M,98
2022,sem45,Yucatán,Sem.,1
2022,sem45,Yucatán,H,26
2022,sem45,Yucatán,M,54
2022,sem45,Zacatecas,Sem.,0
2022,sem45,Zacatecas,H,3
2022,sem45,Zacatecas,M,9
2022,sem46,Aguascalientes,Sem.,0
2022,sem46,Aguascalientes,H,4
2022,sem46,Aguascalientes,M,12
2022,sem46,Baja California,Sem.,1
2022,sem46,Baja California,H,33
2022,sem46,Baja California,M,79
2022,sem46,Baja California Sur,Sem.,0
2022,sem46,Baja California Sur,H,2
2022,sem46,Baja California Sur,M,4
2022,sem46,Campeche,Sem.,1
2022,sem46,Campeche,H,21
2022,sem46,Campeche,M,10
2022,sem46,Coahuila,Sem.,0
2022,sem46,Coahuila,H,40
2022,sem46,Coahuila,M,29
2022,sem46,Colima,Sem.,1
2022,sem46,Colima,H,31
2022,sem46,Colima,M,70
2022,sem46,Chiapas,Sem.,1
2022,sem46,Chiapas,H,28
2022,sem46,Chiapas,M,22
2022,sem46,Chihuahua,Sem.,1
2022,sem46,Chihuahua,H,50
2022,sem46,Chihuahua,M,97
2022,sem46,Ciudad de México,Sem.,2
2022,sem46,Ciudad de México,H,39
2022,sem46,Ciudad de México,M,59
2022,sem46,Durango,Sem.,2
2022,sem46,Durango,H,8
2022,sem46,Durango,M,34
2022,sem46,Guanajuato,Sem.,1
2022,sem46,Guanajuato,H,11
2022,sem46,Guanajuato,M,17
2022,sem46,Guerrero,Sem.,2
2022,sem46,Guerrero,H,15
2022,sem46,Guerrero,M,25
2022,sem46,Hidalgo,Sem.,0
2022,sem46,Hidalgo,H,14
2022,sem46,Hidalgo,M,22
2022,sem46,Jalisco,Sem.,8
2022,sem46,Jalisco,H,82
2022,sem46,Jalisco,M,132
2022,sem46,México,Sem.,1
2022,sem46,México,H,55
2022,sem46,México,M,91
2022,sem46,Michoacán,Sem.,0
2022,sem46,Michoacán,H,23
2022,sem46,Michoacán,M,44
2022,sem46,Morelos,Sem.,0
2022,sem46,Morelos,H,9
2022,sem46,Morelos,M,17
2022,sem46,Nayarit,Sem.,0
2022,sem46,Nayarit,H,16
2022,sem46,Nayarit,M,21
2022,sem46,Nuevo León,Sem.,4
2022,sem46,Nuevo León,H,51
2022,sem46,Nuevo León,M,76
2022,sem46,Oaxaca,Sem.,2
2022,sem46,Oaxaca,H,27
2022,sem46,Oaxaca,M,54
2022,sem46,Puebla,Sem.,1
2022,sem46,Puebla,H,7
2022,sem46,Puebla,M,12
2022,sem46,Querétaro,Sem.,0
2022,sem46,Querétaro,H,9
2022,sem46,Querétaro,M,7
2022,sem46,Quintana Roo,Sem.,0
2022,sem46,Quintana Roo,H,5
2022,sem46,Quintana Roo,M,15
2022,sem46,San Luis Potosí,Sem.,0
2022,sem46,San Luis Potosí,H,16
2022,sem46,San Luis Potosí,M,30
2022,sem46,Sinaloa,Sem.,0
2022,sem46,Sinaloa,H,60
2022,sem46,Sinaloa,M,81
2022,sem46,Sonora,Sem.,3
2022,sem46,Sonora,H,30
2022,sem46,Sonora,M,51
2022,sem46,Tabasco,Sem.,2
2022,sem46,Tabasco,H,9
2022,sem46,Tabasco,M,15
2022,sem46,Tamaulipas,Sem.,5
2022,sem46,Tamaulipas,H,49
2022,sem46,Tamaulipas,M,101
2022,sem46,Tlaxcala,Sem.,0
2022,sem46,Tlaxcala,H,6
2022,sem46,Tlaxcala,M,5
2022,sem46,Veracruz,Sem.,5
2022,sem46,Veracruz,H,62
2022,sem46,Veracruz,M,101
2022,sem46,Yucatán,Sem.,2
2022,sem46,Yucatán,H,26
2022,sem46,Yucatán,M,56
2022,sem46,Zacatecas,Sem.,0
2022,sem46,Zacatecas,H,3
2022,sem46,Zacatecas,M,9
2022,sem47,Aguascalientes,Sem.,0
2022,sem47,Aguascalientes,H,4
2022,sem47,Aguascalientes,M,12
2022,sem47,Baja California,Sem.,2
2022,sem47,Baja California,H,34
2022,sem47,Baja California,M,80
2022,sem47,Baja California Sur,Sem.,0
2022,sem47,Baja California Sur,H,2
2022,sem47,Baja California Sur,M,4
2022,sem47,Campeche,Sem.,0
2022,sem47,Campeche,H,21
2022,sem47,Campeche,M,10
2022,sem47,Coahuila,Sem.,1
2022,sem47,Coahuila,H,42
2022,sem47,Coahuila,M,31
2022,sem47,Colima,Sem.,4
2022,sem47,Colima,H,31
2022,sem47,Colima,M,74
2022,sem47,Chiapas,Sem.,1
2022,sem47,Chiapas,H,28
2022,sem47,Chiapas,M,23
2022,sem47,Chihuahua,Sem.,5
2022,sem47,Chihuahua,H,51
2022,sem47,Chihuahua,M,101
2022,sem47,Ciudad de México,Sem.,1
2022,sem47,Ciudad de México,H,39
2022,sem47,Ciudad de México,M,60
2022,sem47,Durango,Sem.,1
2022,sem47,Durango,H,9
2022,sem47,Durango,M,34
2022,sem47,Guanajuato,Sem.,1
2022,sem47,Guanajuato,H,11
2022,sem47,Guanajuato,M,18
2022,sem47,Guerrero,Sem.,0
2022,sem47,Guerrero,H,15
2022,sem47,Guerrero,M,25
2022,sem47,Hidalgo,Sem.,0
2022,sem47,Hidalgo,H,14
2022,sem47,Hidalgo,M,22
2022,sem47,Jalisco,Sem.,9
2022,sem47,Jalisco,H,88
2022,sem47,Jalisco,M,135
2022,sem47,México,Sem.,1
2022,sem47,México,H,55
2022,sem47,México,M,92
2022,sem47,Michoacán,Sem.,1
2022,sem47,Michoacán,H,24
2022,sem47,Michoacán,M,44
2022,sem47,Morelos,Sem.,0
2022,sem47,Morelos,H,9
2022,sem47,Morelos,M,17
2022,sem47,Nayarit,Sem.,0
2022,sem47,Nayarit,H,16
2022,sem47,Nayarit,M,21
2022,sem47,Nuevo León,Sem.,4
2022,sem47,Nuevo León,H,53
2022,sem47,Nuevo León,M,78
2022,sem47,Oaxaca,Sem.,1
2022,sem47,Oaxaca,H,27
2022,sem47,Oaxaca,M,55
2022,sem47,Puebla,Sem.,2
2022,sem47,Puebla,H,8
2022,sem47,Puebla,M,13
2022,sem47,Querétaro,Sem.,0
2022,sem47,Querétaro,H,9
2022,sem47,Querétaro,M,7
2022,sem47,Quintana Roo,Sem.,0
2022,sem47,Quintana Roo,H,5
2022,sem47,Quintana Roo,M,15
2022,sem47,San Luis Potosí,Sem.,1
2022,sem47,San Luis Potosí,H,16
2022,sem47,San Luis Potosí,M,31
2022,sem47,Sinaloa,Sem.,7
2022,sem47,Sinaloa,H,62
2022,sem47,Sinaloa,M,86
2022,sem47,Sonora,Sem.,0
2022,sem47,Sonora,H,30
2022,sem47,Sonora,M,51
2022,sem47,Tabasco,Sem.,2
2022,sem47,Tabasco,H,9
2022,sem47,Tabasco,M,17
2022,sem47,Tamaulipas,Sem.,5
2022,sem47,Tamaulipas,H,50
2022,sem47,Tamaulipas,M,105
2022,sem47,Tlaxcala,Sem.,1
2022,sem47,Tlaxcala,H,6
2022,sem47,Tlaxcala,M,6
2022,sem47,Veracruz,Sem.,2
2022,sem47,Veracruz,H,62
2022,sem47,Veracruz,M,103
2022,sem47,Yucatán,Sem.,1
2022,sem47,Yucatán,H,26
2022,sem47,Yucatán,M,57
2022,sem47,Zacatecas,Sem.,0
2022,sem47,Zacatecas,H,3
2022,sem47,Zacatecas,M,9
2022,sem48,Aguascalientes,Sem.,1
2022,sem48,Aguascalientes,H,4
2022,sem48,Aguascalientes,M,13
2022,sem48,Baja California,Sem.,4
2022,sem48,Baja California,H,36
2022,sem48,Baja California,M,82
2022,sem48,Baja California Sur,Sem.,0
2022,sem48,Baja California Sur,H,2
2022,sem48,Baja California Sur,M,4
2022,sem48,Campeche,Sem.,1
2022,sem48,Campeche,H,22
2022,sem48,Campeche,M,10
2022,sem48,Coahuila,Sem.,0
2022,sem48,Coahuila,H,42
2022,sem48,Coahuila,M,31
2022,sem48,Colima,Sem.,0
2022,sem48,Colima,H,31
2022,sem48,Colima,M,74
2022,sem48,Chiapas,Sem.,1
2022,sem48,Chiapas,H,29
2022,sem48,Chiapas,M,23
2022,sem48,Chihuahua,Sem.,2
2022,sem48,Chihuahua,H,51
2022,sem48,Chihuahua,M,103
2022,sem48,Ciudad de México,Sem.,0
2022,sem48,Ciudad de México,H,40
2022,sem48,Ciudad de México,M,60
2022,sem48,Durango,Sem.,0
2022,sem48,Durango,H,9
2022,sem48,Durango,M,34
2022,sem48,Guanajuato,Sem.,2
2022,sem48,Guanajuato,H,11
2022,sem48,Guanajuato,M,20
2022,sem48,Guerrero,Sem.,0
2022,sem48,Guerrero,H,15
2022,sem48,Guerrero,M,25
2022,sem48,Hidalgo,Sem.,0
2022,sem48,Hidalgo,H,14
2022,sem48,Hidalgo,M,22
2022,sem48,Jalisco,Sem.,2
2022,sem48,Jalisco,H,89
2022,sem48,Jalisco,M,136
2022,sem48,México,Sem.,2
2022,sem48,México,H,56
2022,sem48,México,M,93
2022,sem48,Michoacán,Sem.,0
2022,sem48,Michoacán,H,24
2022,sem48,Michoacán,M,44
2022,sem48,Morelos,Sem.,0
2022,sem48,Morelos,H,9
2022,sem48,Morelos,M,17
2022,sem48,Nayarit,Sem.,0
2022,sem48,Nayarit,H,16
2022,sem48,Nayarit,M,21
2022,sem48,Nuevo León,Sem.,0
2022,sem48,Nuevo León,H,53
2022,sem48,Nuevo León,M,78
2022,sem48,Oaxaca,Sem.,1
2022,sem48,Oaxaca,H,27
2022,sem48,Oaxaca,M,56
2022,sem48,Puebla,Sem.,2
2022,sem48,Puebla,H,12
2022,sem48,Puebla,M,15
2022,sem48,Querétaro,Sem.,1
2022,sem48,Querétaro,H,9
2022,sem48,Querétaro,M,8
2022,sem48,Quintana Roo,Sem.,1
2022,sem48,Quintana Roo,H,5
2022,sem48,Quintana Roo,M,16
2022,sem48,San Luis Potosí,Sem.,0
2022,sem48,San Luis Potosí,H,16
2022,sem48,San Luis Potosí,M,31
2022,sem48,Sinaloa,Sem.,1
2022,sem48,Sinaloa,H,63
2022,sem48,Sinaloa,M,86
2022,sem48,Sonora,Sem.,0
2022,sem48,Sonora,H,30
2022,sem48,Sonora,M,51
2022,sem48,Tabasco,Sem.,1
2022,sem48,Tabasco,H,10
2022,sem48,Tabasco,M,17
2022,sem48,Tamaulipas,Sem.,4
2022,sem48,Tamaulipas,H,50
2022,sem48,Tamaulipas,M,109
2022,sem48,Tlaxcala,Sem.,1
2022,sem48,Tlaxcala,H,6
2022,sem48,Tlaxcala,M,7
2022,sem48,Veracruz,Sem.,3
2022,sem48,Veracruz,H,64
2022,sem48,Veracruz,M,104
2022,sem48,Yucatán,Sem.,0
2022,sem48,Yucatán,H,26
2022,sem48,Yucatán,M,57
2022,sem48,Zacatecas,Sem.,0
2022,sem48,Zacatecas,H,3
2022,sem48,Zacatecas,M,9
2022,sem49,Aguascalientes,Sem.,0
2022,sem49,Aguascalientes,H,4
2022,sem49,Aguascalientes,M,13
2022,sem49,Baja California,Sem.,4
2022,sem49,Baja California,H,37
2022,sem49,Baja California,M,85
2022,sem49,Baja California Sur,Sem.,0
2022,sem49,Baja California Sur,H,2
2022,sem49,Baja California Sur,M,4
2022,sem49,Campeche,Sem.,0
2022,sem49,Campeche,H,22
2022,sem49,Campeche,M,10
2022,sem49,Coahuila,Sem.,1
2022,sem49,Coahuila,H,42
2022,sem49,Coahuila,M,32
2022,sem49,Colima,Sem.,3
2022,sem49,Colima,H,32
2022,sem49,Colima,M,76
2022,sem49,Chiapas,Sem.,1
2022,sem49,Chiapas,H,30
2022,sem49,Chiapas,M,23
2022,sem49,Chihuahua,Sem.,0
2022,sem49,Chihuahua,H,51
2022,sem49,Chihuahua,M,103
2022,sem49,Ciudad de México,Sem.,2
2022,sem49,Ciudad de México,H,42
2022,sem49,Ciudad de México,M,60
2022,sem49,Durango,Sem.,0
2022,sem49,Durango,H,9
2022,sem49,Durango,M,34
2022,sem49,Guanajuato,Sem.,0
2022,sem49,Guanajuato,H,11
2022,sem49,Guanajuato,M,20
2022,sem49,Guerrero,Sem.,0
2022,sem49,Guerrero,H,15
2022,sem49,Guerrero,M,25
2022,sem49,Hidalgo,Sem.,0
2022,sem49,Hidalgo,H,14
2022,sem49,Hidalgo,M,22
2022,sem49,Jalisco,Sem.,5
2022,sem49,Jalisco,H,91
2022,sem49,Jalisco,M,139
2022,sem49,México,Sem.,1
2022,sem49,México,H,56
2022,sem49,México,M,94
2022,sem49,Michoacán,Sem.,2
2022,sem49,Michoacán,H,24
2022,sem49,Michoacán,M,46
2022,sem49,Morelos,Sem.,2
2022,sem49,Morelos,H,11
2022,sem49,Morelos,M,17
2022,sem49,Nayarit,Sem.,1
2022,sem49,Nayarit,H,16
2022,sem49,Nayarit,M,22
2022,sem49,Nuevo León,Sem.,0
2022,sem49,Nuevo León,H,53
2022,sem49,Nuevo León,M,78
2022,sem49,Oaxaca,Sem.,1
2022,sem49,Oaxaca,H,27
2022,sem49,Oaxaca,M,57
2022,sem49,Puebla,Sem.,0
2022,sem49,Puebla,H,12
2022,sem49,Puebla,M,15
2022,sem49,Querétaro,Sem.,1
2022,sem49,Querétaro,H,9
2022,sem49,Querétaro,M,9
2022,sem49,Quintana Roo,Sem.,0
2022,sem49,Quintana Roo,H,5
2022,sem49,Quintana Roo,M,16
2022,sem49,San Luis Potosí,Sem.,2
2022,sem49,San Luis Potosí,H,16
2022,sem49,San Luis Potosí,M,33
2022,sem49,Sinaloa,Sem.,1
2022,sem49,Sinaloa,H,63
2022,sem49,Sinaloa,M,87
2022,sem49,Sonora,Sem.,2
2022,sem49,Sonora,H,31
2022,sem49,Sonora,M,53
2022,sem49,Tabasco,Sem.,1
2022,sem49,Tabasco,H,10
2022,sem49,Tabasco,M,18
2022,sem49,Tamaulipas,Sem.,2
2022,sem49,Tamaulipas,H,50
2022,sem49,Tamaulipas,M,111
2022,sem49,Tlaxcala,Sem.,1
2022,sem49,Tlaxcala,H,6
2022,sem49,Tlaxcala,M,8
2022,sem49,Veracruz,Sem.,6
2022,sem49,Veracruz,H,65
2022,sem49,Veracruz,M,109
2022,sem49,Yucatán,Sem.,0
2022,sem49,Yucatán,H,26
2022,sem49,Yucatán,M,57
2022,sem49,Zacatecas,Sem.,0
2022,sem49,Zacatecas,H,3
2022,sem49,Zacatecas,M,9
2022,sem50,Aguascalientes,Sem.,0
2022,sem50,Aguascalientes,H,4
2022,sem50,Aguascalientes,M,13
2022,sem50,Baja California,Sem.,0
2022,sem50,Baja California,H,37
2022,sem50,Baja California,M,85
2022,sem50,Baja California Sur,Sem.,0
2022,sem50,Baja California Sur,H,2
2022,sem50,Baja California Sur,M,4
2022,sem50,Campeche,Sem.,0
2022,sem50,Campeche,H,22
2022,sem50,Campeche,M,10
2022,sem50,Coahuila,Sem.,4
2022,sem50,Coahuila,H,43
2022,sem50,Coahuila,M,35
2022,sem50,Colima,Sem.,1
2022,sem50,Colima,H,32
2022,sem50,Colima,M,77
2022,sem50,Chiapas,Sem.,1
2022,sem50,Chiapas,H,30
2022,sem50,Chiapas,M,24
2022,sem50,Chihuahua,Sem.,0
2022,sem50,Chihuahua,H,51
2022,sem50,Chihuahua,M,104
2022,sem50,Ciudad de México,Sem.,1
2022,sem50,Ciudad de México,H,42
2022,sem50,Ciudad de México,M,61
2022,sem50,Durango,Sem.,0
2022,sem50,Durango,H,9
2022,sem50,Durango,M,34
2022,sem50,Guanajuato,Sem.,0
2022,sem50,Guanajuato,H,11
2022,sem50,Guanajuato,M,20
2022,sem50,Guerrero,Sem.,0
2022,sem50,Guerrero,H,15
2022,sem50,Guerrero,M,25
2022,sem50,Hidalgo,Sem.,0
2022,sem50,Hidalgo,H,14
2022,sem50,Hidalgo,M,22
2022,sem50,Jalisco,Sem.,2
2022,sem50,Jalisco,H,91
2022,sem50,Jalisco,M,141
2022,sem50,México,Sem.,5
2022,sem50,México,H,58
2022,sem50,México,M,97
2022,sem50,Michoacán,Sem.,2
2022,sem50,Michoacán,H,24
2022,sem50,Michoacán,M,48
2022,sem50,Morelos,Sem.,0
2022,sem50,Morelos,H,11
2022,sem50,Morelos,M,17
2022,sem50,Nayarit,Sem.,0
2022,sem50,Nayarit,H,16
2022,sem50,Nayarit,M,22
2022,sem50,Nuevo León,Sem.,4
2022,sem50,Nuevo León,H,55
2022,sem50,Nuevo León,M,80
2022,sem50,Oaxaca,Sem.,4
2022,sem50,Oaxaca,H,28
2022,sem50,Oaxaca,M,60
2022,sem50,Puebla,Sem.,2
2022,sem50,Puebla,H,15
2022,sem50,Puebla,M,24
2022,sem50,Querétaro,Sem.,0
2022,sem50,Querétaro,H,9
2022,sem50,Querétaro,M,9
2022,sem50,Quintana Roo,Sem.,0
2022,sem50,Quintana Roo,H,5
2022,sem50,Quintana Roo,M,16
2022,sem50,San Luis Potosí,Sem.,1
2022,sem50,San Luis Potosí,H,16
2022,sem50,San Luis Potosí,M,34
2022,sem50,Sinaloa,Sem.,1
2022,sem50,Sinaloa,H,64
2022,sem50,Sinaloa,M,87
2022,sem50,Sonora,Sem.,1
2022,sem50,Sonora,H,31
2022,sem50,Sonora,M,54
2022,sem50,Tabasco,Sem.,0
2022,sem50,Tabasco,H,10
2022,sem50,Tabasco,M,18
2022,sem50,Tamaulipas,Sem.,2
2022,sem50,Tamaulipas,H,50
2022,sem50,Tamaulipas,M,113
2022,sem50,Tlaxcala,Sem.,0
2022,sem50,Tlaxcala,H,6
2022,sem50,Tlaxcala,M,8
2022,sem50,Veracruz,Sem.,0
2022,sem50,Veracruz,H,65
2022,sem50,Veracruz,M,109
2022,sem50,Yucatán,Sem.,0
2022,sem50,Yucatán,H,26
2022,sem50,Yucatán,M,57
2022,sem50,Zacatecas,Sem.,0
2022,sem50,Zacatecas,H,3
2022,sem50,Zacatecas,M,9
2022,sem51,Aguascalientes,Sem.,1
2022,sem51,Aguascalientes,H,4
2022,sem51,Aguascalientes,M,14
2022,sem51,Baja California,Sem.,1
2022,sem51,Baja California,H,38
2022,sem51,Baja California,M,85
2022,sem51,Baja California Sur,Sem.,0
2022,sem51,Baja California Sur,H,2
2022,sem51,Baja California Sur,M,4
2022,sem51,Campeche,Sem.,0
2022,sem51,Campeche,H,22
2022,sem51,Campeche,M,10
2022,sem51,Coahuila,Sem.,0
2022,sem51,Coahuila,H,43
2022,sem51,Coahuila,M,35
2022,sem51,Colima,Sem.,0
2022,sem51,Colima,H,32
2022,sem51,Colima,M,77
2022,sem51,Chiapas,Sem.,0
2022,sem51,Chiapas,H,30
2022,sem51,Chiapas,M,24
2022,sem51,Chihuahua,Sem.,2
2022,sem51,Chihuahua,H,52
2022,sem51,Chihuahua,M,105
2022,sem51,Ciudad de México,Sem.,0
2022,sem51,Ciudad de México,H,42
2022,sem51,Ciudad de México,M,61
2022,sem51,Durango,Sem.,0
2022,sem51,Durango,H,9
2022,sem51,Durango,M,34
2022,sem51,Guanajuato,Sem.,2
2022,sem51,Guanajuato,H,13
2022,sem51,Guanajuato,M,20
2022,sem51,Guerrero,Sem.,0
2022,sem51,Guerrero,H,15
2022,sem51,Guerrero,M,25
2022,sem51,Hidalgo,Sem.,1
2022,sem51,Hidalgo,H,14
2022,sem51,Hidalgo,M,23
2022,sem51,Jalisco,Sem.,4
2022,sem51,Jalisco,H,94
2022,sem51,Jalisco,M,142
2022,sem51,México,Sem.,2
2022,sem51,México,H,59
2022,sem51,México,M,98
2022,sem51,Michoacán,Sem.,5
2022,sem51,Michoacán,H,26
2022,sem51,Michoacán,M,51
2022,sem51,Morelos,Sem.,2
2022,sem51,Morelos,H,11
2022,sem51,Morelos,M,19
2022,sem51,Nayarit,Sem.,0
2022,sem51,Nayarit,H,16
2022,sem51,Nayarit,M,22
2022,sem51,Nuevo León,Sem.,2
2022,sem51,Nuevo León,H,56
2022,sem51,Nuevo León,M,81
2022,sem51,Oaxaca,Sem.,0
2022,sem51,Oaxaca,H,28
2022,sem51,Oaxaca,M,60
2022,sem51,Puebla,Sem.,0
2022,sem51,Puebla,H,15
2022,sem51,Puebla,M,24
2022,sem51,Querétaro,Sem.,0
2022,sem51,Querétaro,H,9
2022,sem51,Querétaro,M,9
2022,sem51,Quintana Roo,Sem.,0
2022,sem51,Quintana Roo,H,5
2022,sem51,Quintana Roo,M,16
2022,sem51,San Luis Potosí,Sem.,0
2022,sem51,San Luis Potosí,H,16
2022,sem51,San Luis Potosí,M,34
2022,sem51,Sinaloa,Sem.,3
2022,sem51,Sinaloa,H,64
2022,sem51,Sinaloa,M,90
2022,sem51,Sonora,Sem.,1
2022,sem51,Sonora,H,31
2022,sem51,Sonora,M,55
2022,sem51,Tabasco,Sem.,2
2022,sem51,Tabasco,H,12
2022,sem51,Tabasco,M,18
2022,sem51,Tamaulipas,Sem.,1
2022,sem51,Tamaulipas,H,50
2022,sem51,Tamaulipas,M,114
2022,sem51,Tlaxcala,Sem.,0
2022,sem51,Tlaxcala,H,6
2022,sem51,Tlaxcala,M,8
2022,sem51,Veracruz,Sem.,3
2022,sem51,Veracruz,H,68
2022,sem51,Veracruz,M,109
2022,sem51,Yucatán,Sem.,1
2022,sem51,Yucatán,H,26
2022,sem51,Yucatán,M,58
2022,sem51,Zacatecas,Sem.,1
2022,sem51,Zacatecas,H,4
2022,sem51,Zacatecas,M,9
2022,sem52,Aguascalientes,Sem.,0
2022,sem52,Aguascalientes,H,4
2022,sem52,Aguascalientes,M,14
2022,sem52,Baja California,Sem.,1
2022,sem52,Baja California,H,38
2022,sem52,Baja California,M,86
2022,sem52,Baja California Sur,Sem.,0
2022,sem52,Baja California Sur,H,2
2022,sem52,Baja California Sur,M,4
2022,sem52,Campeche,Sem.,0
2022,sem52,Campeche,H,22
2022,sem52,Campeche,M,10
2022,sem52,Coahuila,Sem.,2
2022,sem52,Coahuila,H,43
2022,sem52,Coahuila,M,37
2022,sem52,Colima,Sem.,2
2022,sem52,Colima,H,32
2022,sem52,Colima,M,79
2022,sem52,Chiapas,Sem.,0
2022,sem52,Chiapas,H,30
2022,sem52,Chiapas,M,24
2022,sem52,Chihuahua,Sem.,4
2022,sem52,Chihuahua,H,53
2022,sem52,Chihuahua,M,108
2022,sem52,Ciudad de México,Sem.,1
2022,sem52,Ciudad de México,H,42
2022,sem52,Ciudad de México,M,62
2022,sem52,Durango,Sem.,0
2022,sem52,Durango,H,9
2022,sem52,Durango,M,35
2022,sem52,Guanajuato,Sem.,1
2022,sem52,Guanajuato,H,13
2022,sem52,Guanajuato,M,21
2022,sem52,Guerrero,Sem.,0
2022,sem52,Guerrero,H,15
2022,sem52,Guerrero,M,25
2022,sem52,Hidalgo,Sem.,0
2022,sem52,Hidalgo,H,14
2022,sem52,Hidalgo,M,23
2022,sem52,Jalisco,Sem.,3
2022,sem52,Jalisco,H,97
2022,sem52,Jalisco,M,142
2022,sem52,México,Sem.,6
2022,sem52,México,H,62
2022,sem52,México,M,101
2022,sem52,Michoacán,Sem.,1
2022,sem52,Michoacán,H,27
2022,sem52,Michoacán,M,51
2022,sem52,Morelos,Sem.,0
2022,sem52,Morelos,H,11
2022,sem52,Morelos,M,19
2022,sem52,Nayarit,Sem.,1
2022,sem52,Nayarit,H,16
2022,sem52,Nayarit,M,23
2022,sem52,Nuevo León,Sem.,0
2022,sem52,Nuevo León,H,56
2022,sem52,Nuevo León,M,81
2022,sem52,Oaxaca,Sem.,1
2022,sem52,Oaxaca,H,28
2022,sem52,Oaxaca,M,61
2022,sem52,Puebla,Sem.,0
2022,sem52,Puebla,H,15
2022,sem52,Puebla,M,24
2022,sem52,Querétaro,Sem.,0
2022,sem52,Querétaro,H,9
2022,sem52,Querétaro,M,9
2022,sem52,Quintana Roo,Sem.,0
2022,sem52,Quintana Roo,H,5
2022,sem52,Quintana Roo,M,16
2022,sem52,San Luis Potosí,Sem.,2
2022,sem52,San Luis Potosí,H,17
2022,sem52,San Luis Potosí,M,35
2022,sem52,Sinaloa,Sem.,3
2022,sem52,Sinaloa,H,65
2022,sem52,Sinaloa,M,92
2022,sem52,Sonora,Sem.,1
2022,sem52,Sonora,H,32
2022,sem52,Sonora,M,55
2022,sem52,Tabasco,Sem.,0
2022,sem52,Tabasco,H,12
2022,sem52,Tabasco,M,18
2022,sem52,Tamaulipas,Sem.,0
2022,sem52,Tamaulipas,H,50
2022,sem52,Tamaulipas,M,114
2022,sem52,Tlaxcala,Sem.,0
2022,sem52,Tlaxcala,H,6
2022,sem52,Tlaxcala,M,8
2022,sem52,Veracruz,Sem.,1
2022,sem52,Veracruz,H,69
2022,sem52,Veracruz,M,109
2022,sem52,Yucatán,Sem.,0
2022,sem52,Yucatán,H,26
2022,sem52,Yucatán,M,58
2022,sem52,Zacatecas,Sem.,0
2022,sem52,Zacatecas,H,4
2022,sem52,Zacatecas,M,9
2023,sem01,Aguascalientes,Sem.,0
2023,sem01,Aguascalientes,H,4
2023,sem01,Aguascalientes,M,14
2023,sem01,Baja California,Sem.,0
2023,sem01,Baja California,H,38
2023,sem01,Baja California,M,86
2023,sem01,Baja California Sur,Sem.,0
2023,sem01,Baja California Sur,H,2
2023,sem01,Baja California Sur,M,4
2023,sem01,Campeche,Sem.,0
2023,sem01,Campeche,H,22
2023,sem01,Campeche,M,10
